# Pathway	AA_combined_Abundance	B1_combined_Abundance	C1_combined_Abundance	D1_combined_Abundance	E1_combined_Abundance	F1_combined_Abundance
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Lactobacillus.s__Lactobacillus_plantarum	27231.50103874	578.4154148082	20118.1703457006	9346.2879787789	18086.8937834022	41.0370969956
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	248.4234655891	38.227019582	784.2282639104	891.4662523814	1128.4298104543	1198.0749806407
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified	26.4668448752	15.313345516	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	23940.2557607041	12724.5700341005	33988.3588990151	22533.3019162249	29363.7985501799	27017.010994268
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lactobacillus.s__Lactobacillus_plantarum	17062.2353410605	435.304552092	12985.4139456782	5610.0806118999	11259.1569603568	17.9699922402
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Saccharomyces.s__Saccharomyces_cerevisiae	327.1677166737	65.5999511566	929.6098559097	1035.4732769835	1324.5671623397	1397.1175724488
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	8.4368289368	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)	23337.1229118842	1681.9408988226	31568.3315260421	16424.9524261979	26039.9659642883	3695.5480414773
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Lactobacillus.s__Lactobacillus_plantarum	12516.7545649659	295.5132705331	10098.0306704961	3983.6592609139	8158.1850033988	21.9212255717
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Saccharomyces.s__Saccharomyces_cerevisiae	295.7598602672	53.1913702479	920.5452623034	1013.7900784766	1286.9799742041	1453.024061952
PWY-702: L-methionine biosynthesis II	22847.2398332008	1555.0446054302	27507.6291148084	14437.2707494407	24329.0889227124	3206.61312854
PWY-702: L-methionine biosynthesis II|g__Lactobacillus.s__Lactobacillus_plantarum	15345.2083446265	402.9233873239	11518.3061955022	4736.5410885412	9978.8636375236	28.0699053934
PWY-702: L-methionine biosynthesis II|unclassified	6329.8497535569	163.0047000802	5173.7792742916	2118.752974501	4343.0524391432	58.2850564423
PWY-702: L-methionine biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	158.7440525913	48.0477982914	500.051273019	566.31588023	730.6287323397	702.3660340132
PWY-702: L-methionine biosynthesis II|g__Pantoea.s__Pantoea_agglomerans	5.4035044176	0	0	0	0	0
PWY-6527: stachyose degradation	18721.5212466044	11762.6321066771	27695.0567807127	17026.5262108484	22967.255060393	19949.5799596519
PWY-6527: stachyose degradation|g__Lactobacillus.s__Lactobacillus_plantarum	10087.5342632856	241.7010829033	8021.730433655	3292.8732341097	6663.881483816	9.7955520232
PWY-6527: stachyose degradation|g__Lactobacillus.s__Lactobacillus_brevis	6402.3250340911	11364.7386823331	17834.4152664847	12765.7459754605	15066.656199846	18743.9640136348
PWY-6527: stachyose degradation|g__Saccharomyces.s__Saccharomyces_cerevisiae	196.8336871463	43.4888668285	673.0059795204	680.2504701389	894.4490000784	936.315904502
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	18656.3178460004	704.5315711629	16736.8480261692	7940.0936729951	14928.2799625331	1836.5266793263
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lactobacillus.s__Lactobacillus_plantarum	13102.8889063266	336.7262971822	10483.0564096307	4489.1665559668	8914.7367759314	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Saccharomyces.s__Saccharomyces_cerevisiae	255.8223791557	41.0489132865	823.233881004	807.4406757773	1039.2524970319	1178.2073653599
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	16380.7057818824	698.8481106973	15983.9928505304	7784.8517017215	14499.3052904489	1790.6114706561
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lactobacillus.s__Lactobacillus_plantarum	12344.0689871746	319.0524582752	9606.6166829893	4311.0892883142	8517.5507830259	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Saccharomyces.s__Saccharomyces_cerevisiae	183.9729762024	33.1009766357	578.2203013954	542.494445487	750.9908227374	837.8662868658
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	16373.8907641266	1161.0713235491	21051.8018898451	11652.9619167601	18252.5047519067	5274.7997187754
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_plantarum	14895.5608545331	281.4896524984	11894.2448267117	4814.198242994	9773.7964532576	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Saccharomyces.s__Saccharomyces_cerevisiae	315.6384580833	84.3262184464	1166.0501212857	1250.0293818511	1599.732315566	1727.853462495
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	16213.0957753144	638.6385682719	15200.5963091027	5791.3009958929	10688.5878860093	41.4539172612
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Lactobacillus.s__Lactobacillus_plantarum	3199.082424947	0	2770.5648928621	0	0	0
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	18.9014450632	41.2137676969	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	16104.364175324	529.1810423132	14036.3441634543	5651.6651000743	11478.1778352923	1022.9744595357
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Lactobacillus.s__Lactobacillus_plantarum	15864.4640084679	434.4942087188	13289.1026776242	4880.4229171204	10449.2697917915	39.1442875076
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Saccharomyces.s__Saccharomyces_cerevisiae	192.8013306895	38.75952919	646.0812453332	649.7947861887	869.9377677049	972.2705176227
GLUTORN-PWY: L-ornithine biosynthesis I	15659.0540199987	628.5386410764	15924.064665583	7452.4712532046	13851.9097580183	1201.3731308206
GLUTORN-PWY: L-ornithine biosynthesis I|g__Lactobacillus.s__Lactobacillus_plantarum	13667.7234744369	363.3988956078	10592.7962109549	4497.088338945	8996.5630775032	16.0384036864
GLUTORN-PWY: L-ornithine biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	206.7153493557	41.5647796122	643.5614793875	645.0809799535	829.431887457	890.638492157
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	15548.6565356254	16199.9094489549	26976.2054930834	18187.8021831975	22753.3014094284	22313.11130105
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Lactobacillus.s__Lactobacillus_plantarum	15072.7589341386	399.1714429167	12273.6161843632	4552.0341458305	9365.080235393	33.5672871529
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	241.5839139722	59.9335280902	1002.6030835181	1018.1179785022	1304.5792256662	1268.9993988374
PWY-7663: gondoate biosynthesis (anaerobic)	15453.1787436351	13309.8672468317	32424.9236893694	21805.8918487988	29707.166116551	29669.1243416276
PWY-7663: gondoate biosynthesis (anaerobic)|g__Lactobacillus.s__Lactobacillus_plantarum	11224.7313696185	344.474216149	9035.1238115396	3790.1655274214	7449.9791786238	31.9838584972
PWY-7663: gondoate biosynthesis (anaerobic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	460.117869454	145.0561704197	2109.5497189805	1381.0353936696	2688.9546838734	2573.0378191234
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	343.930642874	75.5564050328	1044.108294884	986.9314695195	1262.400158021	14.2607364033
PWY-7663: gondoate biosynthesis (anaerobic)|g__Lactobacillus.s__Lactobacillus_brevis	10.5948236719	11997.8596237478	14963.5244296443	14163.8986770188	14035.2066934328	26216.3550096686
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	15310.2236692068	675.4588486585	13597.3126183853	7109.6968630244	13090.0599954312	1727.7402391238
PWY-1042: glycolysis IV	15284.0283180068	604.5318353765	15655.2279811908	7238.1840441354	13119.4806196967	2550.8086137917
PWY-1042: glycolysis IV|g__Lactobacillus.s__Lactobacillus_plantarum	14660.9985348651	294.2740961057	11790.4925212655	4485.3532182803	9318.2499130942	0
PWY-1042: glycolysis IV|g__Saccharomyces.s__Saccharomyces_cerevisiae	337.8174371609	110.7079784574	1317.3685963859	1392.0924849092	1808.9214743848	1930.8751011871
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	14912.7419963904	577.91788401	12440.8895769741	5265.9104572115	9895.0175751921	97.1894687807
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lactobacillus.s__Lactobacillus_plantarum	14736.552319497	451.3662212478	12134.2185797014	4761.8975389135	9227.6617880168	32.2825479598
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	14443.5865762213	485.9288944877	0	0	0	0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|unclassified	14.6924154277	15.8543855727	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)	14297.1186749869	670.4334408658	16602.6260427205	8646.2836149998	13289.4162189762	3464.8537074368
PWY-621: sucrose degradation III (sucrose invertase)|g__Lactobacillus.s__Lactobacillus_plantarum	4514.1794654425	80.2975454333	3524.6002913086	1335.1811676516	2834.0575598524	0
PWY-621: sucrose degradation III (sucrose invertase)|unclassified	4057.1499524295	30.0116162331	0	1293.3615255791	8.8224218988	0
ARO-PWY: chorismate biosynthesis I	14266.5717968632	457.4011987867	12099.3215392439	5274.4651237266	10394.2806049086	1087.5440644176
ARO-PWY: chorismate biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	208.0649136115	41.6385068935	690.7508952818	693.9909314209	927.4248338955	1041.546607619
PENTOSE-P-PWY: pentose phosphate pathway	14260.4480031032	14701.3404185851	29461.6857863884	20953.7181732502	25861.3056014993	27955.1255633615
PENTOSE-P-PWY: pentose phosphate pathway|g__Saccharomyces.s__Saccharomyces_cerevisiae	343.4163517905	63.4910201822	1052.8349672471	1163.5655078995	1475.1212495094	1560.2662341233
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	13909.7666247361	962.7792417685	18140.3966580475	8691.7605699949	15415.300608525	3676.4760434123
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Saccharomyces.s__Saccharomyces_cerevisiae	207.3921787725	47.9566345848	725.6110960213	771.0744434236	1052.5742792418	1077.3612983972
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	10.3779860411	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	13757.5536931893	501.0211906721	12116.3634236066	5599.1519102101	10389.8048047994	1234.0884424505
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	213.8978742507	43.9018352958	713.5988453979	721.3376041119	959.411353395	1069.1583646154
ANAEROFRUCAT-PWY: homolactic fermentation	13729.0690557856	673.2164159363	15275.4977289459	7993.0918315845	13410.533882433	3523.3603667362
ANAEROFRUCAT-PWY: homolactic fermentation|g__Lactobacillus.s__Lactobacillus_plantarum	12129.002569644	212.5815305317	9391.2233485545	3882.4696309515	7789.8368882791	0
HSERMETANA-PWY: L-methionine biosynthesis III	13693.0133728461	404.0151817136	11594.5086012859	5430.0499664024	10318.8957135064	1339.6369863202
HSERMETANA-PWY: L-methionine biosynthesis III|g__Saccharomyces.s__Saccharomyces_cerevisiae	254.1408631756	61.1593404922	843.4539036709	831.1098144603	1068.7753376809	1168.0203649875
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	13611.6386296595	898.3196560649	12751.2288690656	7320.1042984002	12320.2340013362	3868.8025070787
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_plantarum	4574.9340411553	140.2188474235	3524.0820637951	1348.7330440113	2844.9267013011	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|unclassified	29.3381945771	29.4666543647	0	0	0	0
RHAMCAT-PWY: L-rhamnose degradation I	13571.5639622706	8.6881175279	10980.4136882661	4091.9094720003	8063.4564276081	0
RHAMCAT-PWY: L-rhamnose degradation I|g__Lactobacillus.s__Lactobacillus_plantarum	13565.5801041871	0	10980.4136882661	4088.9190867125	8063.4564276081	0
PWY-7345: superpathway of anaerobic sucrose degradation	13522.6918687387	729.895636121	14947.4026961472	7710.1118976829	12896.2594843499	115.0917528398
PWY-7345: superpathway of anaerobic sucrose degradation|g__Lactobacillus.s__Lactobacillus_plantarum	9630.3038562861	231.7112915966	7469.7445494514	2979.1051656004	6098.8564690922	0
P124-PWY: Bifidobacterium shunt	13431.1213899104	932.0876511391	14306.4784935799	7018.1761048025	12589.5005578312	190.0095875646
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	13414.8227495301	617.9259327189	12512.2556849882	6717.378918227	12425.1810605698	1457.0711754401
PWY-7790: UMP biosynthesis II	13263.7541938754	855.0407088864	13802.7798667117	7687.4023502035	12835.5960401765	1935.8822789393
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_plantarum	9989.503490438	284.5808621653	7469.588258545	3554.6407145657	6712.575999358	0
PWY-7790: UMP biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	288.3602360685	54.019730311	906.8535542189	934.5731873145	1333.8125465802	1311.2306153125
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	13151.0260163871	13642.5978016603	26804.6163425072	19234.4697332255	23217.0848674809	25259.5091924848
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Lactobacillus.s__Lactobacillus_plantarum	7934.6138607083	199.3448690646	6444.0337200109	2674.817173739	5135.8962205979	19.3160781465
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	320.7673225573	51.883852002	1138.0757749298	1097.8488926522	1470.5655243758	1651.9690041526
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	13149.0911932928	9304.3090169013	22435.1507335131	14897.9103375539	17829.2381913332	19815.7399959103
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Lactobacillus.s__Lactobacillus_plantarum	12801.5686366597	314.4679195887	9725.1288796208	3713.6384113939	7487.7039860645	18.3539694101
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Saccharomyces.s__Saccharomyces_cerevisiae	266.0519370506	36.3048430955	713.7683853082	707.7660009417	869.5300765012	985.4023257225
FERMENTATION-PWY: mixed acid fermentation	13144.9248306547	1568.4181558431	18712.3950263463	11865.9242660908	17154.4569774825	3480.0934815764
PWY-6124: inosine-5'-phosphate biosynthesis II	13112.9458607097	573.8575436343	12934.6915049436	7071.5215835869	12317.1874204756	1998.3088660407
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Lactobacillus.s__Lactobacillus_plantarum	4708.5116558124	112.218954393	3797.1637983541	1536.0159386461	3104.9864349119	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	281.8911332767	55.0230533875	992.2651364161	1019.7608299557	1398.8857761764	1488.0686243801
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	7.0599688157	7.0072476024	0	0	0	0
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	12822.9658541767	348.229500149	11181.8041566044	4668.9581994127	8979.5257526045	18.5677491088
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Lactobacillus.s__Lactobacillus_plantarum	11565.6841154185	274.5968827826	9139.0586208744	3674.9197836629	7196.9885337351	16.7240762148
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	12723.914506439	717.7342541768	14423.8270228186	7738.8440032123	12766.2705389483	3871.9701099317
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Lactobacillus.s__Lactobacillus_plantarum	11865.0792721033	256.0894979535	9127.8545871772	3814.7185239156	7569.2616865635	0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Saccharomyces.s__Saccharomyces_cerevisiae	284.4413450755	59.7724457445	1010.2519769937	1105.7840554051	1419.8788994997	1529.4086315011
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	12693.0151666548	12629.5412795016	26120.2628367641	18397.9572810933	22114.1080706922	24223.3210438979
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Lactobacillus.s__Lactobacillus_plantarum	7852.3645771378	200.5236088594	6318.0879447399	2663.0295510915	5098.5594740325	18.1664467971
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	319.1690462074	52.9835003805	1089.8687082083	1056.0022032058	1374.4418485376	1562.3265318879
GLUCONEO-PWY: gluconeogenesis I	12587.4886402287	677.1295807404	12860.5286262779	6923.440257812	11844.8539883534	3446.1459569386
GLUCONEO-PWY: gluconeogenesis I|g__Lactobacillus.s__Lactobacillus_plantarum	10967.9230539108	249.0385429401	8394.5933476822	3499.7681929798	6996.2148983447	0
GLUCONEO-PWY: gluconeogenesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	319.6225718952	71.7539371221	1089.500354082	1236.4538776571	1517.765207027	1711.1940340971
PWY-5484: glycolysis II (from fructose 6-phosphate)	12581.0007847066	605.8861470103	13731.5914051445	7059.1162605738	12044.4738716991	3117.040064432
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Lactobacillus.s__Lactobacillus_plantarum	11890.9256335888	254.8410265244	9196.5014078027	3801.4328872603	7596.6159681606	0
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Saccharomyces.s__Saccharomyces_cerevisiae	304.1234616927	62.785977467	1034.544209493	1153.0860592888	1471.6853347584	1610.0225744599
PWY-6151: S-adenosyl-L-methionine salvage I	12578.5839854416	11644.3204279335	26423.0053167208	16811.0864365193	22369.7121980727	22257.3360962873
PWY-6151: S-adenosyl-L-methionine salvage I|unclassified	6412.2457734357	207.2539039719	5172.8070219823	2099.6806341088	4311.9595376285	35.16646763
PWY-6151: S-adenosyl-L-methionine salvage I|g__Lactobacillus.s__Lactobacillus_plantarum	4628.192059383	0	3753.5757957414	1535.9397095638	3030.9943843108	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	12194.3110280304	10669.1040900994	22399.0213768346	15967.4651288268	19246.6106585819	19771.7915970128
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	6324.5009801967	206.8440080757	5173.4245437449	2240.6830025268	4213.4321766243	19.0217759011
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Lactobacillus.s__Lactobacillus_plantarum	1619.4329180782	0	0	0	1048.6813841359	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis	12066.2962947602	9312.3422674863	21539.3445976082	15110.2791187725	18679.1787158368	20201.0495430453
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lactobacillus.s__Lactobacillus_plantarum	11706.2411654696	289.7833703123	8714.4566481349	3772.966632718	7462.5585529561	26.8091523467
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	328.8865572253	65.5785751949	988.2072934012	992.5996657628	1185.7075098108	1420.9872992171
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	8.7285619114	8.3575964752	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	11954.2183497063	10354.1298237065	23721.6926691001	16564.9807012498	20089.4233902245	22450.0170309936
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Lactobacillus.s__Lactobacillus_plantarum	10328.8912305203	273.1949058784	7905.2446199149	3357.6662655501	6500.3009975659	20.3812681049
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	365.5865078956	73.6563067124	1085.837381015	1089.2215358834	1294.5552172533	1546.7255074613
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	11938.3307676332	10816.9182794861	22619.5571269617	15115.3135444806	19533.4663876639	20965.3854590889
THRESYN-PWY: superpathway of L-threonine biosynthesis	11801.3157305338	1446.2878594748	15044.6495374397	8801.5089404857	12903.7800409633	3249.7215172481
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lactobacillus.s__Lactobacillus_plantarum	9964.1706454102	258.3781083717	7524.7804123869	3263.2888711024	6572.1511953664	21.40463557
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	276.7881509711	49.8768939926	815.0347764388	906.1433795009	1212.4058571949	1320.3365851017
THRESYN-PWY: superpathway of L-threonine biosynthesis|unclassified	27.6399246989	64.8799736812	0	0	1730.837948442	0
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	11732.6180993985	524.0980445582	11499.5304241245	5405.5889251235	9750.6413759566	200.3214614053
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	11491.9786686536	34765.5627410632	52057.2220370931	42646.8409410406	46332.0486050708	66273.4922370305
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_plantarum	11105.2919318651	235.0822013788	8865.5772799836	3523.3461909546	7235.6773091912	39.4459756806
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	7397.6125996288	216.8093572743	6011.1479004062	2645.0061225757	5045.582533084	46.5790858142
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_brevis	8.3194675541	33988.435463654	40327.359222822	36700.1555048114	35928.8329146677	65243.2655712791
PWY-6123: inosine-5'-phosphate biosynthesis I	11490.0386037045	368.7832939943	10131.4400759418	5148.7987587835	9245.7258825949	34.1855606711
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	12.6945723618	12.1609653316	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	11292.662350476	11346.5054231078	26935.9029469868	18069.4056779931	21033.1370596122	24856.1919497369
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lactobacillus.s__Lactobacillus_plantarum	8632.1373746799	238.0783364407	6674.2635087796	2867.6830920554	5478.353672902	16.2585307106
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	401.2551281364	81.2181133126	1141.2524941188	1135.4001427418	1319.1470977922	1568.4744546806
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lactobacillus.s__Lactobacillus_brevis	8.3333333333	10766.2840142744	14410.4894046442	12795.2178807641	11545.7926218648	23168.0531351464
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	11292.662350476	11346.5054231078	26935.9029469868	18069.4056779931	21033.1370596122	24856.1919497369
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lactobacillus.s__Lactobacillus_plantarum	8632.1373746799	238.0783364407	6674.2635087796	2867.6830920554	5478.353672902	16.2585307106
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	401.2551281364	81.2181133126	1141.2524941188	1135.4001427418	1319.1470977922	1568.4744546806
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lactobacillus.s__Lactobacillus_brevis	8.3333333333	10766.2840142744	14410.4894046442	12795.2178807641	11545.7926218648	23168.0531351464
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	11222.1323409639	1016.9357267198	15298.6621101623	7137.6410223748	12466.1653105391	1830.1052068859
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lactobacillus.s__Lactobacillus_plantarum	10396.3851503872	270.5925055463	8001.7445899386	3237.5405415573	6350.5479662016	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	239.8288685328	38.2859351705	725.7493462222	769.6902684221	908.7101900817	1016.1278907428
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	11140.0423223866	11657.7612231987	23549.9165054897	16817.055649422	20489.9747623222	22908.0394837364
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|unclassified	7385.9766392427	188.7915376315	5891.9172750414	2157.8938849675	4584.8255176428	0
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	117.2530660794	31.0035788928	451.8094360709	479.0501524899	615.7963004286	662.8749914577
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	11018.5775088383	9697.1915750907	22693.6318136379	15797.7390058872	20022.816281007	20632.4641505557
